Number,Start date,Start station,Start station number,End date,End station,End station number,Bike number,Bike model,Total duration,Total duration (ms),duration_min,trip_category
152940657,2025-10-12 12:17:00,"Rainville Road, Hammersmith",200182,2025-10-12 12:18:00,"Rainville Road, Hammersmith",200182,23392,CLASSIC,9s,9571,0.15951666666666667,Invalid(<1 mins)
152940548,2025-10-12 12:14:00,"Queen's Circus, Battersea Park",200190,2025-10-12 12:14:00,"Queen's Circus, Battersea Park",200190,52119,CLASSIC,7s,7418,0.12363333333333333,Invalid(<1 mins)
152940460,2025-10-12 12:11:00,"London Street, Paddington",300079,2025-10-12 12:12:00,"London Street, Paddington",300079,23096,CLASSIC,47s,47574,0.7929,Invalid(<1 mins)
152940479,2025-10-12 12:11:00,"Hortensia Road, West Brompton",300091,2025-10-12 12:12:00,"Hortensia Road, West Brompton",300091,52754,CLASSIC,28s,28386,0.4731,Invalid(<1 mins)
152940429,2025-10-12 12:10:00,"Albert Gate, Hyde Park",1132,2025-10-12 12:11:00,"Albert Gate, Hyde Park",1132,59511,CLASSIC,50s,50649,0.84415,Invalid(<1 mins)
152940245,2025-10-12 12:04:00,"Tower Wharf, Bermondsey",2667,2025-10-12 12:04:00,"Tower Wharf, Bermondsey",2667,54696,CLASSIC,3s,3473,0.057883333333333335,Invalid(<1 mins)
152940263,2025-10-12 12:04:00,"Addison Road, Holland Park",200218,2025-10-12 12:05:00,"Addison Road, Holland Park",200218,55974,CLASSIC,5s,5803,0.09671666666666667,Invalid(<1 mins)
152940208,2025-10-12 12:03:00,"Old Montague Street, Whitechapel",200239,2025-10-12 12:03:00,"Old Montague Street, Whitechapel",200239,50274,CLASSIC,26s,26288,0.4381333333333333,Invalid(<1 mins)
152940117,2025-10-12 11:59:00,"Wellington Row, Bethnal Green",200165,2025-10-12 12:00:00,"Wellington Row, Bethnal Green",200165,53365,CLASSIC,44s,44456,0.7409333333333333,Invalid(<1 mins)
152940044,2025-10-12 11:56:00,"Hampton Street, Walworth",1118,2025-10-12 11:56:00,"Hampton Street, Walworth",1118,23217,CLASSIC,22s,22893,0.38155,Invalid(<1 mins)
152939992,2025-10-12 11:55:00,"Lavington Street, Bankside",300208,2025-10-12 11:56:00,"Lavington Street, Bankside",300208,58469,CLASSIC,45s,45135,0.75225,Invalid(<1 mins)
152940011,2025-10-12 11:55:00,"New Road 1 , Whitechapel",1171,2025-10-12 11:55:00,"New Road 1 , Whitechapel",1171,40635,CLASSIC,3s,3112,0.051866666666666665,Invalid(<1 mins)
152939831,2025-10-12 11:49:00,"Nutford Place, Marylebone",1112,2025-10-12 11:49:00,"Nutford Place, Marylebone",1112,54620,CLASSIC,17s,17435,0.29058333333333336,Invalid(<1 mins)
152939797,2025-10-12 11:48:00,"Northdown Street, King's Cross",200058,2025-10-12 11:49:00,"Calshot Street , King's Cross",1066,62128,PBSC_EBIKE,56s,56519,0.9419833333333333,Invalid(<1 mins)
152939776,2025-10-12 11:47:00,"Moor Street, Soho",3504,2025-10-12 11:47:00,"Moor Street, Soho",3504,53687,CLASSIC,12s,12875,0.21458333333333332,Invalid(<1 mins)
152939538,2025-10-12 11:40:00,"Bayswater Road, Hyde Park",1096,2025-10-12 11:40:00,"Bayswater Road, Hyde Park",1096,41053,CLASSIC,12s,12878,0.21463333333333334,Invalid(<1 mins)
152939472,2025-10-12 11:37:00,"Commercial Street, Shoreditch",1083,2025-10-12 11:37:00,"Commercial Street, Shoreditch",1083,63068,PBSC_EBIKE,16s,16356,0.2726,Invalid(<1 mins)
152939371,2025-10-12 11:34:00,"Boston Place, Marylebone",1035,2025-10-12 11:35:00,"Boston Place, Marylebone",1035,41257,CLASSIC,51s,51123,0.85205,Invalid(<1 mins)
152939372,2025-10-12 11:34:00,"Ravenscourt Park Station, Hammersmith",300037,2025-10-12 11:34:00,"Ravenscourt Park Station, Hammersmith",300037,42218,CLASSIC,22s,22899,0.38165,Invalid(<1 mins)
152939153,2025-10-12 11:25:00,"Liverpool Road (N1 Centre), Angel",1081,2025-10-12 11:26:00,"Cloudesley Road, Angel",2586,41934,CLASSIC,57s,57732,0.9622,Invalid(<1 mins)
152939129,2025-10-12 11:24:00,"Golden Lane, Barbican",967,2025-10-12 11:24:00,"Golden Lane, Barbican",967,62938,PBSC_EBIKE,15s,15249,0.25415,Invalid(<1 mins)
152939042,2025-10-12 11:21:00,"Teviot Street, Poplar",200254,2025-10-12 11:21:00,"Teviot Street, Poplar",200254,64096,PBSC_EBIKE,21s,21409,0.35681666666666667,Invalid(<1 mins)
152938974,2025-10-12 11:18:00,"Hinde Street, Marylebone",3476,2025-10-12 11:18:00,"Hinde Street, Marylebone",3476,64099,PBSC_EBIKE,4s,4061,0.06768333333333333,Invalid(<1 mins)
152938805,2025-10-12 11:11:00,"Drayton Gardens, West Chelsea",200060,2025-10-12 11:12:00,"Drayton Gardens, West Chelsea",200060,51210,CLASSIC,20s,20207,0.3367833333333333,Invalid(<1 mins)
152938808,2025-10-12 11:11:00,"Lollard Street, Vauxhall",998,2025-10-12 11:11:00,"Lollard Street, Vauxhall",998,54942,CLASSIC,12s,12892,0.21486666666666668,Invalid(<1 mins)
152938787,2025-10-12 11:10:00,"Queen Mother Sports Centre, Victoria",1148,2025-10-12 11:10:00,"Queen Mother Sports Centre, Victoria",1148,59841,CLASSIC,18s,18075,0.30125,Invalid(<1 mins)
152938793,2025-10-12 11:10:00,"Queen Mother Sports Centre, Victoria",1148,2025-10-12 11:11:00,"Queen Mother Sports Centre, Victoria",1148,51341,CLASSIC,26s,26196,0.4366,Invalid(<1 mins)
152938707,2025-10-12 11:07:00,"East Road, Hoxton",1054,2025-10-12 11:07:00,"East Road, Hoxton",1054,59322,CLASSIC,9s,9317,0.15528333333333333,Invalid(<1 mins)
152938665,2025-10-12 11:05:00,"Victoria & Albert Museum, South Kensington",300032,2025-10-12 11:06:00,"Victoria & Albert Museum, South Kensington",300032,30227,CLASSIC,21s,21115,0.35191666666666666,Invalid(<1 mins)
152938541,2025-10-12 11:00:00,"Royal London Hospital, Whitechapel",1077,2025-10-12 11:01:00,"Royal London Hospital, Whitechapel",1077,54288,CLASSIC,12s,12781,0.21301666666666666,Invalid(<1 mins)
152938515,2025-10-12 10:59:00,"Hibbert Street, Battersea",300051,2025-10-12 11:00:00,"Hibbert Street, Battersea",300051,60567,PBSC_EBIKE,18s,18302,0.3050333333333333,Invalid(<1 mins)
152938464,2025-10-12 10:57:00,"Green Park Station, Mayfair",200096,2025-10-12 10:58:00,"Green Park Station, Mayfair",200096,50647,CLASSIC,45s,45889,0.7648166666666667,Invalid(<1 mins)
152937694,2025-10-12 10:24:00,"Bonny Street, Camden Town",200105,2025-10-12 10:24:00,"Bonny Street, Camden Town",200105,54072,CLASSIC,4s,4196,0.06993333333333333,Invalid(<1 mins)
152937581,2025-10-12 10:20:00,"Pall Mall East, West End",1153,2025-10-12 10:20:00,"Pall Mall East, West End",1153,57518,CLASSIC,27s,27678,0.4613,Invalid(<1 mins)
152937563,2025-10-12 10:18:00,"Southerton Road, Hammersmith",200166,2025-10-12 10:19:00,"Southerton Road, Hammersmith",200166,54425,CLASSIC,52s,52200,0.87,Invalid(<1 mins)
152937519,2025-10-12 10:17:00,"Wardour Street, Soho",1163,2025-10-12 10:17:00,"Wardour Street, Soho",1163,51975,CLASSIC,36s,36697,0.6116166666666667,Invalid(<1 mins)
152936560,2025-10-12 09:28:00,"Devonshire Terrace, Bayswater",1227,2025-10-12 09:28:00,"Devonshire Terrace, Bayswater",1227,59259,CLASSIC,17s,17943,0.29905,Invalid(<1 mins)
152936492,2025-10-12 09:23:00,"Lambeth Palace Road, Waterloo",300231,2025-10-12 09:24:00,"Lambeth Palace Road, Waterloo",300231,59607,CLASSIC,19s,19885,0.3314166666666667,Invalid(<1 mins)
152936441,2025-10-12 09:21:00,"Saunders Ness Road, Cubitt Town",200022,2025-10-12 09:21:00,"Saunders Ness Road, Cubitt Town",200022,52621,CLASSIC,31s,31199,0.5199833333333334,Invalid(<1 mins)
152936387,2025-10-12 09:17:00,"Jubilee Crescent, Cubitt Town",200054,2025-10-12 09:17:00,"Jubilee Crescent, Cubitt Town",200054,63270,PBSC_EBIKE,11s,11879,0.19798333333333334,Invalid(<1 mins)
152936360,2025-10-12 09:15:00,"Wandsworth Town Station, Wandsworth",200091,2025-10-12 09:15:00,"Wandsworth Town Station, Wandsworth",200091,53026,CLASSIC,2s,2800,0.04666666666666667,Invalid(<1 mins)
152936137,2025-10-12 09:00:00,"Butler Place, Westminster",2662,2025-10-12 09:01:00,"Buckingham Gate, Westminster",200178,63044,PBSC_EBIKE,50s,50824,0.8470666666666666,Invalid(<1 mins)
152936063,2025-10-12 08:53:00,"Knaresborough Place, Earl's Court",200069,2025-10-12 08:53:00,"Knaresborough Place, Earl's Court",200069,63484,PBSC_EBIKE,23s,23379,0.38965,Invalid(<1 mins)
152936067,2025-10-12 08:53:00,"Lambeth North Station, Waterloo",1117,2025-10-12 08:53:00,"Lambeth North Station, Waterloo",1117,63233,PBSC_EBIKE,7s,7935,0.13225,Invalid(<1 mins)
152935956,2025-10-12 08:45:00,"Old Brompton Road, South Kensington",3479,2025-10-12 08:45:00,"Old Brompton Road, South Kensington",3479,41074,CLASSIC,15s,15533,0.25888333333333335,Invalid(<1 mins)
152935769,2025-10-12 08:28:00,"Portland Place, Marylebone",1164,2025-10-12 08:28:00,"Portland Place, Marylebone",1164,58295,CLASSIC,7s,7605,0.12675,Invalid(<1 mins)
152935388,2025-10-12 07:42:00,"Kennington Oval, Oval",200032,2025-10-12 07:43:00,"Kennington Oval, Oval",200032,60137,PBSC_EBIKE,4s,4790,0.07983333333333334,Invalid(<1 mins)
152935318,2025-10-12 07:32:00,"St Mary's Hospital, Paddington",3496,2025-10-12 07:32:00,"St Mary's Hospital, Paddington",3496,56659,CLASSIC,3s,3627,0.06045,Invalid(<1 mins)
152935157,2025-10-12 06:48:00,"Cotton Garden Estate, Kennington",990,2025-10-12 06:49:00,"Cotton Garden Estate, Kennington",990,55844,CLASSIC,44s,44309,0.7384833333333334,Invalid(<1 mins)
152935080,2025-10-12 06:23:00,"George Row, Bermondsey",2679,2025-10-12 06:23:00,"George Row, Bermondsey",2679,53268,CLASSIC,2s,2722,0.045366666666666666,Invalid(<1 mins)
152934989,2025-10-12 05:25:00,"Strata, Elephant & Castle",10624,2025-10-12 05:26:00,"Strata, Elephant & Castle",10624,53189,CLASSIC,36s,36959,0.6159833333333333,Invalid(<1 mins)
152934911,2025-10-12 04:12:00,"St. Chad's Street, King's Cross",1013,2025-10-12 04:12:00,"St. Chad's Street, King's Cross",1013,57306,CLASSIC,8s,8378,0.13963333333333333,Invalid(<1 mins)
152934912,2025-10-12 04:13:00,"St. Chad's Street, King's Cross",1013,2025-10-12 04:13:00,"St. Chad's Street, King's Cross",1013,23537,CLASSIC,2s,2856,0.0476,Invalid(<1 mins)
152934879,2025-10-12 03:56:00,"Old Brompton Road, South Kensington",3479,2025-10-12 03:56:00,"Old Brompton Road, South Kensington",3479,41074,CLASSIC,24s,24935,0.41558333333333336,Invalid(<1 mins)
152934815,2025-10-12 03:29:00,"Old Brompton Road, South Kensington",3479,2025-10-12 03:29:00,"Old Brompton Road, South Kensington",3479,53842,CLASSIC,3s,3964,0.06606666666666666,Invalid(<1 mins)
152934712,2025-10-12 02:43:00,"Kennington Station, Kennington",22170,2025-10-12 02:43:00,"Kennington Station, Kennington",22170,21358,CLASSIC,15s,15199,0.2533166666666667,Invalid(<1 mins)
152934635,2025-10-12 02:23:00,"Soho Square , Soho",1052,2025-10-12 02:24:00,"Soho Square , Soho",1052,22634,CLASSIC,16s,16976,0.2829333333333333,Invalid(<1 mins)
152934392,2025-10-12 01:37:00,"Crawford Street, Marylebone",1036,2025-10-12 01:38:00,"Crawford Street, Marylebone",1036,40268,CLASSIC,17s,17297,0.28828333333333334,Invalid(<1 mins)
152934265,2025-10-12 01:13:00,"Manbre Road, Hammersmith",200235,2025-10-12 01:13:00,"Manbre Road, Hammersmith",200235,50409,CLASSIC,3s,3765,0.06275,Invalid(<1 mins)
152934127,2025-10-12 00:52:00,"Ada Street, Hackney Central",300040,2025-10-12 00:52:00,"Ada Street, Hackney Central",300040,59491,CLASSIC,2s,2808,0.0468,Invalid(<1 mins)
152934052,2025-10-12 00:41:00,"Snowsfields, London Bridge",200193,2025-10-12 00:41:00,"Snowsfields, London Bridge",200193,58031,CLASSIC,22s,22070,0.36783333333333335,Invalid(<1 mins)
152933943,2025-10-12 00:26:00,"Belgrave Road, Victoria",1087,2025-10-12 00:26:00,"Belgrave Road, Victoria",1087,59913,CLASSIC,14s,14507,0.24178333333333332,Invalid(<1 mins)
152933661,2025-10-11 23:51:00,"New Inn Yard, Shoreditch",1032,2025-10-11 23:51:00,"New Inn Yard, Shoreditch",1032,52524,CLASSIC,16s,16531,0.2755166666666667,Invalid(<1 mins)
152933638,2025-10-11 23:49:00,"Park Lane, Mayfair",300093,2025-10-11 23:49:00,"Park Lane, Mayfair",300093,63484,PBSC_EBIKE,7s,7014,0.1169,Invalid(<1 mins)
152933524,2025-10-11 23:37:00,"North Audley Street, Mayfair",1126,2025-10-11 23:38:00,"North Audley Street, Mayfair",1126,58660,CLASSIC,9s,9292,0.15486666666666668,Invalid(<1 mins)
152933487,2025-10-11 23:34:00,"North Audley Street, Mayfair",1126,2025-10-11 23:34:00,"North Audley Street, Mayfair",1126,58660,CLASSIC,37s,37386,0.6231,Invalid(<1 mins)
152933158,2025-10-11 23:07:00,"Queen's Gate (South), South Kensington",1172,2025-10-11 23:08:00,"Queen's Gate (Central), South Kensington",1089,55627,CLASSIC,51s,51251,0.8541833333333333,Invalid(<1 mins)
152933125,2025-10-11 23:04:00,"Old Street Station, St. Luke's",1064,2025-10-11 23:04:00,"Old Street Station, St. Luke's",1064,54343,CLASSIC,3s,3834,0.0639,Invalid(<1 mins)
152933080,2025-10-11 23:00:00,"Upcerne Road, West Chelsea",300075,2025-10-11 23:00:00,"Upcerne Road, West Chelsea",300075,56484,CLASSIC,10s,10254,0.1709,Invalid(<1 mins)
152933024,2025-10-11 22:55:00,"Broadwick Street, Soho",3489,2025-10-11 22:55:00,"Broadwick Street, Soho",3489,56702,CLASSIC,11s,11638,0.19396666666666668,Invalid(<1 mins)
152932939,2025-10-11 22:48:00,"Bramham Gardens, Earl's Court",1183,2025-10-11 22:49:00,"Bramham Gardens, Earl's Court",1183,58851,CLASSIC,29s,29657,0.49428333333333335,Invalid(<1 mins)
152932902,2025-10-11 22:45:00,"Northumberland Avenue, Strand",1097,2025-10-11 22:45:00,"Northumberland Avenue, Strand",1097,52921,CLASSIC,8s,8408,0.14013333333333333,Invalid(<1 mins)
152932907,2025-10-11 22:45:00,"Park Lane, Mayfair",300093,2025-10-11 22:45:00,"Park Lane, Mayfair",300093,63484,PBSC_EBIKE,4s,4981,0.08301666666666667,Invalid(<1 mins)
152932897,2025-10-11 22:44:00,"Northumberland Avenue, Strand",1097,2025-10-11 22:44:00,"Northumberland Avenue, Strand",1097,52921,CLASSIC,4s,4566,0.0761,Invalid(<1 mins)
152932898,2025-10-11 22:44:00,"Northumberland Avenue, Strand",1097,2025-10-11 22:44:00,"Northumberland Avenue, Strand",1097,51918,CLASSIC,2s,2689,0.044816666666666664,Invalid(<1 mins)
152932900,2025-10-11 22:44:00,"Northumberland Avenue, Strand",1097,2025-10-11 22:44:00,"Northumberland Avenue, Strand",1097,51838,CLASSIC,7s,7980,0.133,Invalid(<1 mins)
152932892,2025-10-11 22:43:00,"Northumberland Avenue, Strand",1097,2025-10-11 22:43:00,"Northumberland Avenue, Strand",1097,51838,CLASSIC,5s,5705,0.09508333333333334,Invalid(<1 mins)
152932806,2025-10-11 22:34:00,"Graham Street, Angel",1131,2025-10-11 22:34:00,"Graham Street, Angel",1131,63543,PBSC_EBIKE,4s,4230,0.0705,Invalid(<1 mins)
152932628,2025-10-11 22:18:00,"Wardour Street, Soho",1163,2025-10-11 22:19:00,"Wardour Street, Soho",1163,60330,PBSC_EBIKE,37s,37618,0.6269666666666667,Invalid(<1 mins)
152932615,2025-10-11 22:17:00,"Wandsworth Rd, Isley Court, Wandsworth Road",200175,2025-10-11 22:17:00,"Wandsworth Rd, Isley Court, Wandsworth Road",200175,62272,PBSC_EBIKE,8s,8054,0.13423333333333334,Invalid(<1 mins)
152932425,2025-10-11 22:02:00,"Craven Street, Strand",1160,2025-10-11 22:03:00,"Craven Street, Strand",1160,59772,CLASSIC,44s,44752,0.7458666666666667,Invalid(<1 mins)
152932304,2025-10-11 21:51:00,"Great Tower Street, Monument",1080,2025-10-11 21:52:00,"Great Tower Street, Monument",1080,30392,CLASSIC,19s,19718,0.32863333333333333,Invalid(<1 mins)
152932241,2025-10-11 21:46:00,"Globe Town Market, Bethnal Green",200247,2025-10-11 21:47:00,"Globe Town Market, Bethnal Green",200247,57663,CLASSIC,56s,56100,0.935,Invalid(<1 mins)
152932149,2025-10-11 21:38:00,"Pembridge Villas, Notting Hill",2589,2025-10-11 21:39:00,"Pembridge Villas, Notting Hill",2589,62178,PBSC_EBIKE,21s,21891,0.36485,Invalid(<1 mins)
152932086,2025-10-11 21:33:00,"Cheapside, Bank",22180,2025-10-11 21:33:00,"Cheapside, Bank",22180,62423,PBSC_EBIKE,4s,4626,0.0771,Invalid(<1 mins)
152931836,2025-10-11 21:14:00,"Ilchester Gardens, Bayswater",200086,2025-10-11 21:14:00,"Princes Square, Bayswater",3491,59995,CLASSIC,33s,33908,0.5651333333333334,Invalid(<1 mins)
152931768,2025-10-11 21:08:00,"Philpot Street, Whitechapel",200033,2025-10-11 21:08:00,"Philpot Street, Whitechapel",200033,35842,CLASSIC,10s,10487,0.17478333333333335,Invalid(<1 mins)
152931382,2025-10-11 20:40:00,"St. John's Wood Church, The Regent's Park",1091,2025-10-11 20:40:00,"St. John's Wood Church, The Regent's Park",1091,41372,CLASSIC,32s,32967,0.54945,Invalid(<1 mins)
152931340,2025-10-11 20:37:00,"Aintree Street, Fulham",200098,2025-10-11 20:37:00,"Aintree Street, Fulham",200098,40292,CLASSIC,5s,5061,0.08435,Invalid(<1 mins)
152931065,2025-10-11 20:17:00,"Canada Water Station, Rotherhithe",300252,2025-10-11 20:17:00,"Canada Water Station, Rotherhithe",300252,59071,CLASSIC,2s,2540,0.042333333333333334,Invalid(<1 mins)
152931075,2025-10-11 20:17:00,"Canada Water Station, Rotherhithe",300252,2025-10-11 20:17:00,"Canada Water Station, Rotherhithe",300252,59071,CLASSIC,3s,3707,0.061783333333333336,Invalid(<1 mins)
152930806,2025-10-11 20:03:00,"Guilford Street , Bloomsbury",974,2025-10-11 20:03:00,"Guilford Street , Bloomsbury",974,55286,CLASSIC,15s,15411,0.25685,Invalid(<1 mins)
152930781,2025-10-11 20:02:00,"Liverpool Road (N1 Centre), Angel",1081,2025-10-11 20:02:00,"Liverpool Road (N1 Centre), Angel",1081,52674,CLASSIC,26s,26518,0.4419666666666667,Invalid(<1 mins)
152930625,2025-10-11 19:53:00,"Rodney Road , Walworth",3481,2025-10-11 19:53:00,"Rodney Road , Walworth",3481,56248,CLASSIC,2s,2572,0.042866666666666664,Invalid(<1 mins)
152930588,2025-10-11 19:52:00,"Emperor's Gate, South Kensington",1116,2025-10-11 19:52:00,"Emperor's Gate, South Kensington",1116,52782,CLASSIC,13s,13752,0.2292,Invalid(<1 mins)
152930379,2025-10-11 19:42:00,"Jubilee Street, Stepney",200002,2025-10-11 19:42:00,"Jubilee Street, Stepney",200002,53497,CLASSIC,25s,25763,0.42938333333333334,Invalid(<1 mins)
152930310,2025-10-11 19:38:00,"Westminster Pier, Westminster",300249,2025-10-11 19:38:00,"Westminster Pier, Westminster",300249,62356,PBSC_EBIKE,14s,14056,0.23426666666666668,Invalid(<1 mins)
152930319,2025-10-11 19:38:00,"Gloucester Road Station, South Kensington",1107,2025-10-11 19:39:00,"Gloucester Road Station, South Kensington",1107,57777,CLASSIC,46s,46912,0.7818666666666667,Invalid(<1 mins)
152930286,2025-10-11 19:37:00,"Westminster Pier, Westminster",300249,2025-10-11 19:38:00,"Westminster Pier, Westminster",300249,58518,CLASSIC,35s,35651,0.5941833333333333,Invalid(<1 mins)
152929920,2025-10-11 19:20:00,"St. Bride Street, Holborn",200094,2025-10-11 19:21:00,"St. Bride Street, Holborn",200094,53116,CLASSIC,33s,33396,0.5566,Invalid(<1 mins)
152929829,2025-10-11 19:16:00,"Park Lane, Mayfair",300093,2025-10-11 19:17:00,"Park Lane, Mayfair",300093,63484,PBSC_EBIKE,21s,21416,0.3569333333333333,Invalid(<1 mins)
152929660,2025-10-11 19:10:00,"St. Mary & St. Michael Church, Stepney",200082,2025-10-11 19:11:00,"St. Mary & St. Michael Church, Stepney",200082,58184,CLASSIC,50s,50204,0.8367333333333333,Invalid(<1 mins)
152929577,2025-10-11 19:07:00,"Stanley Grove, Battersea",200199,2025-10-11 19:07:00,"Stanley Grove, Battersea",200199,55957,CLASSIC,2s,2765,0.04608333333333333,Invalid(<1 mins)
152929506,2025-10-11 19:04:00,"Podium, Queen Elizabeth Olympic Park",300021,2025-10-11 19:05:00,"Podium, Queen Elizabeth Olympic Park",300021,50744,CLASSIC,28s,28728,0.4788,Invalid(<1 mins)
152929358,2025-10-11 18:59:00,"Ontario Street, Elephant & Castle",1200,2025-10-11 18:59:00,"Ontario Street, Elephant & Castle",1200,53282,CLASSIC,32s,32515,0.5419166666666667,Invalid(<1 mins)
152929335,2025-10-11 18:58:00,"Liverpool Road (N1 Centre), Angel",1081,2025-10-11 18:59:00,"Cloudesley Road, Angel",2586,54403,CLASSIC,57s,57641,0.9606833333333333,Invalid(<1 mins)
152929091,2025-10-11 18:49:00,"Limerston Street, West Chelsea",200001,2025-10-11 18:49:00,"Limerston Street, West Chelsea",200001,62817,PBSC_EBIKE,33s,33893,0.5648833333333333,Invalid(<1 mins)
152928996,2025-10-11 18:45:00,"Rifle Place, Avondale",300007,2025-10-11 18:46:00,"Rifle Place, Avondale",300007,41911,CLASSIC,57s,57043,0.9507166666666667,Invalid(<1 mins)
152928923,2025-10-11 18:42:00,"Rampayne Street, Pimlico",1106,2025-10-11 18:43:00,"Rampayne Street, Pimlico",1106,30132,CLASSIC,18s,18211,0.30351666666666666,Invalid(<1 mins)
152928781,2025-10-11 18:38:00,"Clarkson Street, Bethnal Green",200131,2025-10-11 18:38:00,"Clarkson Street, Bethnal Green",200131,59346,CLASSIC,7s,7228,0.12046666666666667,Invalid(<1 mins)
152928665,2025-10-11 18:33:00,"Upper Bank Street, Canary Wharf",200099,2025-10-11 18:33:00,"Upper Bank Street, Canary Wharf",200099,21543,CLASSIC,6s,6855,0.11425,Invalid(<1 mins)
152928602,2025-10-11 18:32:00,"Finsbury Circus, Liverpool Street",984,2025-10-11 18:32:00,"Finsbury Circus, Liverpool Street",984,50897,CLASSIC,40s,40182,0.6697,Invalid(<1 mins)
152928177,2025-10-11 18:20:00,"Brunswick Square, Bloomsbury",1022,2025-10-11 18:20:00,"Brunswick Square, Bloomsbury",1022,41118,CLASSIC,4s,4845,0.08075,Invalid(<1 mins)
152927728,2025-10-11 18:07:00,"Whitehall Place, Strand",1151,2025-10-11 18:07:00,"Whitehall Place, Strand",1151,55906,CLASSIC,18s,18366,0.3061,Invalid(<1 mins)
152927491,2025-10-11 18:00:00,"Whitehall Place, Strand",1151,2025-10-11 18:00:00,"Whitehall Place, Strand",1151,30103,CLASSIC,20s,20494,0.3415666666666667,Invalid(<1 mins)
152927443,2025-10-11 17:58:00,"Millbank Tower, Pimlico",2683,2025-10-11 17:59:00,"Millbank Tower, Pimlico",2683,56730,CLASSIC,4s,4776,0.0796,Invalid(<1 mins)
152927265,2025-10-11 17:54:00,"Bishop's Bridge Road West, Bayswater",200110,2025-10-11 17:55:00,"Bishop's Bridge Road East, Bayswater",200108,62631,PBSC_EBIKE,57s,57015,0.95025,Invalid(<1 mins)
152926822,2025-10-11 17:43:00,"Driffield Road, Old Ford",200030,2025-10-11 17:44:00,"Driffield Road, Old Ford",200030,23173,CLASSIC,18s,18776,0.31293333333333334,Invalid(<1 mins)
152926755,2025-10-11 17:42:00,"Black Lion Gate, Kensington Gardens",1157,2025-10-11 17:42:00,"Black Lion Gate, Kensington Gardens",1157,53374,CLASSIC,24s,24265,0.40441666666666665,Invalid(<1 mins)
152926568,2025-10-11 17:37:00,"Southwick Street, Paddington",3490,2025-10-11 17:37:00,"Southwick Street, Paddington",3490,57518,CLASSIC,10s,10423,0.17371666666666666,Invalid(<1 mins)
152926542,2025-10-11 17:36:00,"Tanner Street, Bermondsey",994,2025-10-11 17:36:00,"Tanner Street, Bermondsey",994,57537,CLASSIC,0s,919,0.015316666666666666,Invalid(<1 mins)
152926547,2025-10-11 17:36:00,"River Street , Clerkenwell",1023,2025-10-11 17:36:00,"River Street , Clerkenwell",1023,59594,CLASSIC,10s,10456,0.17426666666666665,Invalid(<1 mins)
152925907,2025-10-11 17:19:00,"Bonner Gate, Victoria Park",200241,2025-10-11 17:20:00,"Bonner Gate, Victoria Park",200241,59985,CLASSIC,30s,30585,0.50975,Invalid(<1 mins)
152925841,2025-10-11 17:18:00,"Brick Lane Market, Shoreditch",2687,2025-10-11 17:18:00,"Brick Lane Market, Shoreditch",2687,64116,PBSC_EBIKE,2s,2695,0.04491666666666667,Invalid(<1 mins)
152925577,2025-10-11 17:12:00,"Bell Street , Marylebone",1166,2025-10-11 17:12:00,"Bell Street , Marylebone",1166,57390,CLASSIC,26s,26100,0.435,Invalid(<1 mins)
152925530,2025-10-11 17:11:00,"St John's Crescent, Brixton",300215,2025-10-11 17:11:00,"St John's Crescent, Brixton",300215,40790,CLASSIC,23s,23438,0.39063333333333333,Invalid(<1 mins)
152925552,2025-10-11 17:11:00,"London Zoo Car Park, The Regent's Park",1188,2025-10-11 17:11:00,"London Zoo Car Park, The Regent's Park",1188,59296,CLASSIC,2s,2523,0.04205,Invalid(<1 mins)
152925499,2025-10-11 17:10:00,"East Village, Queen Elizabeth Olympic Park",300200,2025-10-11 17:10:00,"East Village, Queen Elizabeth Olympic Park",300200,55969,CLASSIC,3s,3868,0.06446666666666667,Invalid(<1 mins)
152925441,2025-10-11 17:08:00,"Lambeth Palace Road, Waterloo",300231,2025-10-11 17:09:00,"Lambeth Palace Road, Waterloo",300231,59607,CLASSIC,31s,31963,0.5327166666666666,Invalid(<1 mins)
152925237,2025-10-11 17:04:00,"Tower Gardens , Tower",1071,2025-10-11 17:04:00,"Tower Gardens , Tower",1071,23264,CLASSIC,24s,24242,0.40403333333333336,Invalid(<1 mins)
152925265,2025-10-11 17:04:00,"Tower Gardens , Tower",1071,2025-10-11 17:05:00,"Tower Gardens , Tower",1071,23264,CLASSIC,24s,24244,0.4040666666666667,Invalid(<1 mins)
152925267,2025-10-11 17:04:00,"Lambeth Palace Road, Waterloo",300231,2025-10-11 17:05:00,"Lambeth Palace Road, Waterloo",300231,59607,CLASSIC,38s,38087,0.6347833333333334,Invalid(<1 mins)
152925125,2025-10-11 17:01:00,"Riverlight South, Nine Elms",300232,2025-10-11 17:02:00,"Riverlight North, Nine Elms",1165,59667,CLASSIC,46s,46816,0.7802666666666667,Invalid(<1 mins)
152925130,2025-10-11 17:01:00,"Museum of London, Barbican",1043,2025-10-11 17:01:00,"Museum of London, Barbican",1043,54092,CLASSIC,20s,20535,0.34225,Invalid(<1 mins)
152924949,2025-10-11 16:57:00,"Burdett Road, Mile End",200123,2025-10-11 16:57:00,"Burdett Road, Mile End",200123,30196,CLASSIC,2s,2694,0.0449,Invalid(<1 mins)
